Date	ATRCT	AVBLS	ETRAV	NADDU	NTRAN	NTRBL	NTREP	TOUTV	TRFEE	Volume_BTC	Volume_Currency	Weighted_Price	JPY_Rate	GBP_Rate	CHF_Rate	EUR_Rate	CNY_Rate	CAD_Rate	SEK_Rate	Dollar_Index
2009-02-08	0	0.000207452631708	1000	135	135	1	135	7700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-09	0	0.000243552029133	2200	129	129	1	129	8600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-10	0	0.000205678263987	0	127	127	1	127	6350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-11	0	0.000214766000063	350	132	132	1	132	6900.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-12	0	0.000210269022796	200	119	119	1	119	6100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-13	0	0.000205862906671	0	124	124	1	124	6200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-14	0	0.000205865143039	0	141	141	1	141	7050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-15	0	0.000219321641766	900	125	125	1	125	7000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-16	0	0.000205885104048	0	123	123	1	123	6150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-17	0	0.00023376335532	1500	119	119	1	119	7400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-18	0	0.000205932124968	0	124	124	1	124	6200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-19	0	0.000205969199156	0	117	117	1	117	5850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-20	0	0.000219777226448	800	129	129	1	129	7200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-21	0	0.000205958973278	0	110	110	1	110	5500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-22	0	0.000217997338161	1050	125	125	1	125	7100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-23	0	0.000205940175279	0	107	107	1	107	5350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-24	0	0.000205942102381	0	111	111	1	111	5550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-25	0	0.000205859959683	0	107	107	1	107	5350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-26	0	0.000205973784129	0	96	96	1	96	4800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-27	0	0.000205722281603	0	123	123	1	123	6150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-02-28	0	0.000244795107374	1800	103	103	1	103	6900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-01	0	0.00021356906531	350	107	107	1	107	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-02	0	0.000205938632672	0	104	104	1	104	5200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-03	0	0.000214909607509	400	107	108	1	108	5700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-04	0	0.000205723744518	0	106	106	1	106	5300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-05	0	0.000233074404159	1200	108	108	1	108	6550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-06	0	0.000213566472975	400	119	119	1	119	6300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-07	0	0.000205967877362	0	111	111	1	111	5550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-08	0	0.000233037131173	1550	115	115	1	115	7150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-09	0	0.000205858618812	0	113	113	1	113	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-10	0	0.000205812000093	0	105	105	1	105	5250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-11	0	0.00020593184012	0	108	108	1	108	5400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-12	0	0.000209331512451	150	119	119	1	119	6050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-13	0	0.000218659116511	750	115	115	1	115	6450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-14	0	0.000205936103032	0	116	116	1	116	5800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-15	0	0.000205787452492	0	111	111	1	111	5550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-16	0	0.000246400099534	2400	131	131	1	131	8900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-17	0	0.000205952188243	0	115	115	1	115	5750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-18	0	0.000205950303511	0	110	110	1	110	5500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-19	0	0.000219071497683	700	123	124	1	124	6800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-20	0	0.000217195284569	600	119	119	1	119	6500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-21	0	0.000205882183917	0	77	77	1	77	3850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-22	0	0.000219335054096	550	96	97	1	97	5300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-23	0	0.000205885280262	0	132	132	1	132	6600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-24	0	0.000205975487119	0	105	105	1	105	5250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-25	0	0.000205796340416	0	116	116	1	116	5800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-26	0	0.000233236667329	1400	114	114	1	114	7050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-27	0	0.000205958973278	0	110	110	1	110	5500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-28	0	0.000225283518559	1000	120	122	1	122	6950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-29	0	0.000205959592547	0	112	112	1	112	5600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-30	0	0.000205871582031	0	125	125	1	125	6250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-03-31	0	0.000237093562573	1600	114	114	1	114	7250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-01	0	0.000205877785371	0	107	107	1	107	5350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-02	0	0.000205874443054	0	120	120	1	120	6000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-03	0	0.000205951454365	0	113	113	1	113	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-04	0	0.000205748904068	0	113	113	1	113	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-05	0	0.000205964081047	0	129	129	1	129	6450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-06	0	0.000222761734672	850	116	117	1	117	6600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-07	0	0.00020598401927	0	99	99	1	99	4950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-08	0	0.000205993652344	0	104	104	1	104	5200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-09	0	0.000205887688531	0	99	99	1	99	4950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-10	0	0.000205799213891	0	103	103	1	103	5150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-11	0	0.000212888248631	350	123	123	1	123	6450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-12	0	0.000205919016962	0	115	115	1	115	5750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-13	0	0.000216475777004	960	119	118	1	118	6750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-14	0	0.000205933578371	0	127	127	1	127	6350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-15	0	0.000205738203866	0	112	112	1	112	5600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-16	0	0.000205931624746	0	123	123	1	123	6150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-17	0	0.000205844381581	0	115	115	1	115	5750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-18	0	0.0002106838539	115	125	125	1	125	6232.51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-19	0	0.000214905298057	450	121	121	1	121	6400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-20	0	0.00024832212008	2250	118	118	1	118	8100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-21	0	0.000269874324644	3500	126	125	1	125	9700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-22	0	0.00020592271789	0	121	121	1	121	6050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-23	0	0.000205790996552	0	80	80	1	80	4000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-24	0	0.000205841739621	0	113	113	1	113	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-25	0	0.0002058607633	0	122	122	1	122	6100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-26	0	0.000221733653217	750	110	111	1	111	6200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-27	0	0.000205930074056	0	105	105	1	105	5250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-28	0	0.000205732818343	0	117	117	1	117	5850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-29	0	0.000205846336799	0	123	123	1	123	6150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-04-30	0	0.000222726301713	1000	133	133	1	133	7600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-01	0	0.000205885104048	0	123	123	1	123	6150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-02	0	0.000207683904384	0	125	124	1	124	6200	0.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-03	0	0.000220240208141	699	116	115	1	115	6399.94	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-04	0	0.000212333241447	50	126	125	1	125	6210	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-05	0	0.000230933680679	1500	133	133	1	133	8100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-06	0	0.000214214742619	500	138	138	1	138	7350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-07	0	0.000205993652344	0	121	121	1	121	6050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-08	0	0.000205954567331	0	122	122	1	122	6100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-09	0	0.000205595414717	0	91	91	1	91	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-10	0	0.000205701397311	0	62	62	1	62	3100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-11	0	0.000208710422035	50	121	120	1	120	6050	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-12	0	0.000205941087618	0	127	127	1	127	6350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-13	0	0.000209178095279	51	118	117	1	117	5850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-14	0	0.000212834293681	101	138	137	1	137	6800.01	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-15	0	0.000208921365805	50	146	145	1	145	7249.99	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-16	0	0.000215848286947	500	115	115	1	115	6200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-17	0	0.000205947875977	0	125	125	1	125	6250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-18	0	0.000205932124968	0	124	124	1	124	6200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-19	0	0.000205888748169	0	100	100	1	100	5000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-20	0	0.000205709384038	0	104	104	1	104	5200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-21	0	0.000205929359693	0	89	89	1	89	4450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-22	0	0.00020597067224	0	83	83	1	83	4150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-23	0	0.000205993652344	0	7	7	1	7	350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-24	0	0.000205894311269	0	96	96	1	96	4800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-25	0	0.000205942562648	0	112	112	1	112	5600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-26	0	0.000205943014769	0	113	113	1	113	5650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-27	0	0.000205711364746	0	125	125	1	125	6250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-28	0	0.000205919580552	0	103	103	1	103	5150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-29	0	0.000267224891163	3000	108	108	1	108	8350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-30	0	0.000205688106204	0	103	103	1	103	5150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-05-31	0	0.000205993652344	0	118	118	1	118	5900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-01	0	0.000209547068975	0	75	74	1	74	3700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-02	0	0.000205897213368	0	89	89	1	89	4450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-03	0	0.000205983920973	0	98	98	1	98	4900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-04	0	0.000205969199156	0	39	39	1	39	1950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-05	0	0.000205893265574	0	57	57	1	57	2850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-06	0	0.000205198923747	0	24	24	1	24	1200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-07	0	0.000205993652344	0	4	4	1	4	200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-08	0	0.000205821461148	0	72	72	1	72	3600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-09	0	0.000205770451972	0	94	94	1	94	4700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-10	0	0.000205924712032	0	83	83	1	83	4150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-11	0	0.000205942379531	0	93	93	1	93	4650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-12	0	0.000205920292781	0	91	91	1	91	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-13	0	0.000205439490241	0	74	74	1	74	3700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-14	0	0.000205734797886	0	70	70	1	70	3500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-15	0	0.000205888980772	0	82	82	1	82	4100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-16	0	0.000205849947995	0	73	73	1	73	3650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-17	0	0.00020558493478	0	77	77	1	77	3850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-18	0	0.000205769950961	0	81	81	1	81	4050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-19	0	0.000205785378642	0	87	87	1	87	4350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-20	0	0.000205743880499	0	84	84	1	84	4200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-21	0	0.00020565032959	0	75	75	1	75	3750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-22	0	0.000287890434265	3000	81	81	1	81	7000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-23	0	0.000205755233765	0	76	76	1	76	3800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-24	0	0.000211771796731	125	88	87	1	87	4398.98	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-25	0	0.000205787452492	0	74	74	1	74	3700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-26	0	0.000230564160293	1000	90	90	1	90	5450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-27	0	0.000205668281106	0	85	85	1	85	4250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-28	0	0.00021021973853	25	53	52	1	52	2600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-29	0	0.000205792878803	0	76	76	1	76	3800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-06-30	0	0.000213294193662	125	89	89	1	89	4495	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-01	0	0.000208969575813	100	84	84	1	84	4250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-02	0	0.000205715497335	0	72	72	1	72	3600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-03	0	0.000208590404097	10	85	84	1	84	4200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-04	0	0.000205897213368	0	89	89	1	89	4450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-05	0	0.000205945968628	0	80	80	1	80	4000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-06	0	0.000205972692469	0	91	91	1	91	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-07	0	0.000205978514656	0	63	63	1	63	3150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-08	0	0.000205945365037	0	79	79	1	79	3950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-09	0	0.00020573462969	0	81	81	1	81	4050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-10	0	0.000205877350598	0	82	82	1	82	4100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-11	0	0.000205948239281	0	84	84	1	84	4200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-12	0	0.00020580542715	0	76	76	1	76	3800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-13	0	0.000205930910612	0	76	76	1	76	3800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-14	0	0.000205940670437	0	72	72	1	72	3600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-15	0	0.000205931456193	0	46	46	1	46	2300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-16	0	0.000205938366876	0	69	69	1	69	3450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-17	0	0.000205773573655	0	65	65	1	65	3250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-18	0	0.000205039978027	0	3	3	1	3	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-19	0	0.000205791913546	0	52	52	1	52	2600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-20	0	0.000205841064453	0	75	75	1	75	3750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-21	0	0.000385245761356	6000	76	75	1	75	9749.67	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-22	0	0.00020556518997	0	69	69	1	69	3450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-23	0	0.000205574613629	0	66	66	1	66	3300	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-24	0	0.000205879211426	0	75	75	1	75	3750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-25	0	0.000205903683069	0	53	53	1	53	2650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-26	0	0.00020562685453	0	13	13	1	13	650	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-27	0	0.000205829739571	0	64	64	1	64	3200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-28	0	0.000205755233765	0	44	44	1	44	2200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-29	0	0.000205755233765	0	32	32	1	32	1600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-30	0	0.000239985329764	105	17	16	1	16	850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-07-31	0	0.000205834706624	0	12	12	1	12	600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-01	0	0.000205703403639	0	23	23	1	23	1150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-02	0	0.000205834706624	0	30	30	1	30	1500	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-03	0	0.000205548604329	0	15	15	1	15	750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-04	0	0.000205599028489	0	58	58	1	58	2900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-05	0	0.000205773573655	0	91	91	1	91	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-06	0	0.000205834706624	0	96	96	1	96	4800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-07	0	0.000205942102381	0	74	74	1	74	3700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-08	0	0.000354383049942	5500	84	83	1	83	9649.53	0.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-09	0	0.000205964458232	0	98	98	1	98	4900	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-10	0	0.000205993652344	0	82	82	1	82	4100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-11	0	0.000205908248674	0	67	67	1	67	3350	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-12	0	0.000205699135275	0	68	68	1	68	3400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-13	0	0.000205687534662	0	81	81	1	81	4050	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-14	0	0.000205861605131	0	65	65	1	65	3250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-15	0	0.000205516815186	0	34	34	1	34	1700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-16	0	0.000205497741699	0	25	25	1	25	1250	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-17	0	0.000205825356876	0	17	17	1	17	850	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-18	0	0.000205887688531	0	9	9	1	9	450	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-19	0	0.000205485026042	0	15	15	1	15	750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-20	0	0.000205318133036	0	24	24	1	24	1200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-21	0	0.000205039978027	0	16	16	1	16	800	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-22	0	0.000205039978027	0	8	8	1	8	400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-23	0	0.000205596288045	0	12	12	1	12	600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-24	0	0.000205159187317	0	8	8	1	8	400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-25	0	0.000205542824485	0	55	55	1	55	2750	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-26	0	0.000205880119687	0	42	42	1	42	2100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-27	0	0.00038849512736	2300	34	33	1	33	3848.06	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-28	0	0.000205710530281	0	64	64	1	64	3200	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-29	0	0.000205763851304	0	83	83	1	83	4150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-30	0	0.000207477145725	50	91	91	1	91	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-08-31	0	0.000213217228017	300	95	95	1	95	5000	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-01	0	0.000205836718595	0	79	79	1	79	3950	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-02	0	0.000205811332254	0	68	68	1	68	3400	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-03	0	0.000232060750326	700	61	61	1	61	3700	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-04	0	0.000205690898593	0	63	63	1	63	3150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-05	0	0.00020587276405	0	71	71	1	71	3550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-06	0	0.000205821461148	0	72	72	1	72	3600	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009-09-07	0	0.000224541395138	650	79	79	1	79	4550	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
